Release;File;Size;LocTouched;LocAdded;MaxLocAdded;AvgLocAdded;Nauth;Nfix;Nr;ChgSetSize;Buggy
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSourcesRegistry.java;56;554;550;80;61.11;7;0;9;643;No
9;external/sql/storm-sql-runtime/src/test/org/apache/storm/sql/TestUtils.java;167;1463;1409;163;67.1;13;0;21;1722;No
9;external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/SqlCreateTable.java;119;960;956;136;106.22;7;0;9;624;No
9;external/sql/storm-sql-kafka/src/jvm/org/apache/storm/sql/kafka/JsonSerializer.java;39;400;396;58;49.5;7;0;8;617;No
9;external/sql/storm-sql-kafka/src/jvm/org/apache/storm/sql/kafka/KafkaDataSourcesProvider.java;183;1527;1481;205;134.64;10;0;11;1376;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSourcesProvider.java;17;347;345;50;43.13;7;0;8;631;No
9;external/storm-kafka/src/jvm/storm/kafka/ByteBufferSerializer.java;24;246;246;41;41;6;0;6;446;No
9;external/storm-kafka/src/jvm/storm/kafka/IntSerializer.java;25;252;252;42;42;6;0;6;446;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/IOutputSerializer.java;8;217;217;31;31;7;0;7;609;No
9;external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/CompilerUtil.java;154;1268;1234;168;68.56;11;0;18;969;No
9;external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/standalone/RelNodeCompiler.java;95;732;720;111;48;11;0;15;935;No
9;external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/ColumnConstraint.java;25;298;296;42;37;7;0;8;621;No
9;external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/SqlDDLKeywords.java;7;189;189;27;27;7;0;7;616;No
9;external/sql/storm-sql-core/src/test/org/apache/storm/sql/compiler/TestExprSemantic.java;141;1162;1143;140;49.7;13;0;23;1741;No
9;external/sql/storm-sql-core/src/test/org/apache/storm/sql/compiler/backends/standalone/TestPlanCompiler.java;72;605;598;69;31.47;13;0;19;1696;No
9;external/sql/storm-sql-core/src/test/org/apache/storm/sql/compiler/backends/standalone/TestRelNodeCompiler.java;45;379;376;62;53.71;7;0;7;616;No
9;external/sql/storm-sql-core/src/test/org/apache/storm/sql/parser/TestSqlParser.java;35;342;342;48;38;7;0;9;625;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/AbstractChannelHandler.java;25;314;311;44;28.27;10;0;11;1398;No
9;external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/backends/trident/RelNodeCompiler.java;94;818;815;116;81.5;10;0;10;1368;No
9;external/sql/storm-sql-core/src/test/org/apache/storm/sql/compiler/backends/trident/TestPlanCompiler.java;97;892;852;116;47.33;13;0;18;1687;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/ISqlTridentDataSource.java;10;230;220;30;20;10;0;11;1387;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/trident/AbstractTridentProcessor.java;17;313;307;43;30.7;10;0;10;1368;No
9;external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/DataSourcesProvider.java;17;96;48;47;16;1;0;3;49;No
9;external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/DataSourcesRegistry.java;49;134;67;66;22.33;1;0;3;49;No
9;external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/ExprCompiler.java;461;3825;3658;471;166.27;11;0;22;977;No
9;external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/PlanCompiler.java;113;150;140;131;46.67;1;0;3;54;No
9;external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/PostOrderRelNodeVisitor.java;105;910;882;127;110.25;7;0;8;624;No
9;external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/compiler/RelNodeCompiler.java;87;171;136;107;45.33;1;0;3;32;No
9;external/sql/storm-sql-core/src/test/org/apache/storm/sql/compiler/TestExprCompiler.java;76;671;661;93;60.09;7;0;11;654;No
9;external/sql/storm-sql-core/src/test/org/apache/storm/sql/compiler/TestPlanCompiler.java;36;78;73;53;18.25;1;0;4;56;No
9;external/sql/storm-sql-core/src/test/org/apache/storm/sql/compiler/TestRelNodeCompiler.java;53;93;77;70;15.4;1;0;5;58;No
9;external/sql/storm-sql-core/src/test/org/apache/storm/sql/compiler/TestUtils.java;92;348;174;92;34.8;1;0;5;58;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/FieldInfo.java;25;315;315;45;45;7;0;7;623;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/AbstractValuesProcessor.java;14;349;346;49;34.6;10;0;10;1386;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/ChannelContext.java;8;216;213;30;21.3;10;0;10;1386;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/ChannelHandler.java;11;279;276;39;27.6;10;0;10;1386;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/Channels.java;61;522;502;80;50.2;10;0;10;1386;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/DataSource.java;5;203;203;29;29;7;0;7;627;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/runtime/StormSqlFunctions.java;17;252;252;36;36;7;0;7;627;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/storm/AbstractChannelHandler.java;18;70;35;35;17.5;1;0;2;35;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/storm/ChannelContext.java;8;56;28;28;14;1;0;2;35;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/storm/ChannelHandler.java;11;74;37;37;18.5;1;0;2;35;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/storm/DataSource.java;5;54;27;27;13.5;1;0;2;35;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/storm/runtime/AbstractValuesProcessor.java;13;58;29;29;14.5;1;0;2;35;No
9;external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/ColumnDefinition.java;27;308;308;44;38.5;7;0;8;616;No
9;external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/StormParser.java;26;336;335;42;20.94;11;0;16;935;No
9;external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/storm/Channels.java;61;78;78;78;78;1;0;1;12;No
9;external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/UnparseUtil.java;43;420;420;60;60;7;0;7;609;No
9;storm-core/src/jvm/backtype/storm/scheduler/resource/RAS_Nodes.java;130;678;659;160;82.38;3;0;8;168;No
9;storm-core/src/jvm/backtype/storm/scheduler/resource/strategies/priority/DefaultSchedulingPriorityStrategy.java;63;354;339;92;48.43;3;0;7;161;No
9;storm-core/src/jvm/backtype/storm/scheduler/resource/strategies/priority/ISchedulingPriorityStrategy.java;17;133;93;41;18.6;3;0;5;137;No
9;storm-core/src/jvm/backtype/storm/scheduler/resource/strategies/scheduling/DefaultResourceAwareStrategy.java;188;97;63;18;10.5;3;0;6;151;No
9;storm-core/src/jvm/backtype/storm/scheduler/resource/strategies/scheduling/IStrategy.java;18;176;169;50;24.14;3;0;7;161;No
9;storm-core/test/jvm/backtype/storm/scheduler/resource/Experiment.java;75;654;327;175;109;1;0;3;44;No
9;storm-core/test/jvm/backtype/storm/scheduler/resource/TestResourceAwareScheduler.java;1122;5142;5025;1227;558.33;3;0;9;175;No
9;storm-core/test/jvm/backtype/storm/scheduler/resource/TestUser.java;94;448;446;111;89.2;3;0;5;142;No
9;storm-core/test/jvm/backtype/storm/scheduler/resource/TestUtilsForResourceAwareScheduler.java;271;1228;1190;288;148.75;3;0;8;175;No
9;storm-core/src/jvm/backtype/storm/scheduler/resource/strategies/eviction/IEvictionStrategy.java;19;188;188;47;47;3;0;4;118;No
9;storm-core/src/jvm/backtype/storm/scheduler/resource/ResourceUtils.java;159;224;214;51;35.67;3;0;6;132;No
9;storm-core/src/jvm/backtype/storm/scheduler/resource/SchedulingStatus.java;23;160;160;40;40;3;0;4;123;No
9;storm-core/src/jvm/backtype/storm/scheduler/resource/strategies/IStrategy.java;17;3;2;2;2;1;0;1;16;No
9;examples/storm-starter/src/jvm/storm/starter/SlidingTupleTsTopology.java;41;434;248;62;35.43;6;0;7;1032;No
9;examples/storm-starter/src/jvm/storm/starter/bolt/SlidingWindowSumBolt.java;48;560;320;80;45.71;6;0;7;1032;No
9;examples/storm-starter/src/jvm/storm/starter/spout/RandomIntegerSpout.java;34;385;220;55;31.43;6;0;7;1032;No
9;storm-core/src/jvm/backtype/storm/windowing/WaterMarkEvent.java;17;114;114;38;38;3;0;3;107;No
9;storm-core/src/jvm/backtype/storm/windowing/WaterMarkEventGenerator.java;84;356;352;116;88;3;0;4;109;No
9;storm-core/src/jvm/backtype/storm/windowing/WatermarkCountEvictionPolicy.java;37;195;195;65;65;3;0;3;107;No
9;storm-core/src/jvm/backtype/storm/windowing/WatermarkCountTriggerPolicy.java;52;249;249;83;83;3;0;3;107;No
9;storm-core/src/jvm/backtype/storm/windowing/WatermarkTimeEvictionPolicy.java;34;231;231;77;77;3;0;3;107;No
9;storm-core/src/jvm/backtype/storm/windowing/WatermarkTimeTriggerPolicy.java;65;331;329;109;65.8;4;0;5;111;No
9;storm-core/test/jvm/backtype/storm/topology/WindowedBoltExecutorTest.java;118;430;428;142;107;3;0;4;109;No
9;storm-core/test/jvm/backtype/storm/windowing/WaterMarkEventGeneratorTest.java;96;367;359;117;71.8;3;0;5;111;No
9;examples/storm-starter/src/jvm/storm/starter/BlobStoreAPIWordCountTopology.java;261;1768;1036;304;103.6;4;0;10;683;No
9;examples/storm-starter/src/jvm/storm/starter/WordCountTopology.java;87;322;0;0;0;5;0;6;927;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/trident/state/CassandraState.java;137;688;660;158;82.5;7;0;8;1021;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/trident/state/CassandraStateFactory.java;30;224;214;51;26.75;7;0;8;1021;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/CQLResultSetValuesMapper.java;15;156;150;36;21.43;7;0;7;1020;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/trident/state/CassandraQuery.java;23;200;188;44;26.86;7;0;7;1020;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/trident/state/CassandraStateUpdater.java;15;162;153;36;21.86;7;0;7;1020;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/trident/state/TridentResultSetValuesMapper.java;42;270;261;63;37.29;7;0;7;1020;No
9;external/storm-cassandra/src/test/java/org/apache/storm/cassandra/trident/TridentTopologyTest.java;103;1030;515;125;46.82;8;0;11;1052;No
9;external/storm-cassandra/src/test/java/org/apache/storm/cassandra/trident/WeatherBatchSpout.java;83;440;428;104;61.14;7;0;7;1020;No
9;storm-core/src/jvm/backtype/storm/ISubmitterHook.java;10;93;93;31;31;3;0;3;65;No
9;storm-core/src/jvm/backtype/storm/testing/IntegrationTest.java;5;76;76;38;38;2;0;2;4;No
9;storm-core/src/jvm/backtype/storm/utils/NimbusLeaderNotFoundException.java;18;123;123;41;41;2;0;3;61;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/builder/BoundCQLStatementMapperBuilder.java;67;428;426;106;85.2;4;0;5;544;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/builder/SimpleCQLStatementMapperBuilder.java;49;370;369;92;73.8;4;0;5;544;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/impl/PreparedStatementBinder.java;108;576;574;143;114.8;4;0;5;544;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/BaseCQLStatementTupleMapper.java;20;110;106;51;21.2;4;0;5;805;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/Column.java;53;296;296;74;74;4;0;4;535;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/CqlMapper.java;44;346;345;86;69;4;0;5;805;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/impl/BatchCQLStatementTupleMapper.java;32;138;128;58;25.6;4;0;5;805;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/impl/BoundCQLStatementTupleMapper.java;70;426;425;106;85;4;0;5;805;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/impl/RoutingKeyGenerator.java;30;210;209;52;41.8;4;0;5;805;No
9;external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/impl/SimpleCQLStatementMapper.java;54;356;354;88;70.8;4;0;5;805;No
9;storm-core/src/jvm/storm/trident/planner/processor/StateQueryProcessor.java;90;15;9;3;3;3;0;3;59;No
9;storm-core/src/jvm/backtype/storm/messaging/netty/StormClientErrorHandler.java;24;123;0;0;0;1;0;3;0;No
9;storm-core/src/jvm/storm/trident/state/map/MapCombinerAggStateUpdater.java;66;32;17;8;5.67;2;0;3;2;No
9;storm-core/src/jvm/storm/trident/state/map/MapReducerAggStateUpdater.java;73;48;23;11;7.67;2;0;3;2;No
9;storm-core/src/jvm/backtype/storm/multilang/JsonSerializer.java;183;52;28;13;9.33;2;0;3;0;No
9;external/storm-solr/src/main/java/org/apache/storm/solr/bolt/SolrUpdateBolt.java;134;226;130;43;13;4;0;10;13;No
9;external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseLookupBolt.java;67;48;38;10;7.6;4;0;5;766;No
9;storm-core/src/jvm/backtype/storm/utils/TupleUtils.java;17;57;22;11;7.33;3;0;3;3;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/MqttLogger.java;16;126;117;45;29.25;2;0;4;96;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/MqttMessage.java;19;123;123;41;41;2;0;3;89;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/MqttMessageMapper.java;12;138;135;44;27;2;0;5;98;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/MqttTupleMapper.java;12;113;112;37;28;2;0;4;97;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/bolt/MqttBolt.java;84;341;331;108;66.2;2;0;5;104;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/common/MqttOptions.java;235;1004;1003;334;250.75;2;0;4;96;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/common/MqttPublisher.java;50;273;237;101;59.25;2;0;4;96;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/common/MqttUtils.java;71;266;265;88;53;2;0;5;97;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/common/SslUtils.java;47;192;192;64;64;2;0;3;89;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/mappers/ByteArrayMessageMapper.java;17;106;104;34;26;2;0;4;97;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/mappers/StringMessageMapper.java;16;115;113;37;28.25;2;0;4;97;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/spout/AckableMessage.java;49;213;213;71;71;2;0;3;89;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/spout/MqttSpout.java;216;862;824;291;164.8;2;0;5;104;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/ssl/DefaultKeyStoreLoader.java;63;291;291;97;97;2;0;3;89;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/ssl/KeyStoreLoader.java;14;105;105;35;35;2;0;3;89;No
9;external/storm-mqtt/core/src/main/java/org/apache/storm/mqtt/trident/MqttPublishFunction.java;64;271;263;85;52.6;2;0;5;104;No
9;external/storm-mqtt/core/src/test/java/org/apache/storm/mqtt/StormMqttIntegrationTest.java;132;494;475;152;67.86;2;0;7;105;No
9;external/storm-mqtt/examples/src/main/java/org/apache/storm/mqtt/examples/CustomMessageMapper.java;26;155;151;49;30.2;2;0;5;98;No
9;external/storm-mqtt/examples/src/main/java/org/apache/storm/mqtt/examples/MqttBrokerPublisher.java;83;306;306;102;102;2;0;3;89;No
9;storm-rename-hack/src/main/java/org/apache/storm/hack/resource/ClojureTransformer.java;54;142;142;71;28.4;1;0;5;27;No
9;storm-rename-hack/src/main/java/org/apache/storm/hack/resource/ResourceTransformer.java;21;94;93;46;23.25;1;0;4;27;No
9;storm-rename-hack/src/main/java/org/apache/storm/hack/DefaultShader.java;352;782;782;391;260.67;1;0;3;26;No
9;storm-core/src/jvm/backtype/storm/daemon/ClientJarTransformerRunner.java;21;82;82;41;41;1;0;2;24;No
9;storm-core/src/jvm/backtype/storm/daemon/JarTransformer.java;10;62;62;31;31;1;0;2;24;No
9;storm-rename-hack/src/main/java/org/apache/storm/hack/IOUtil.java;24;82;82;41;41;1;0;2;24;No
9;storm-rename-hack/src/main/java/org/apache/storm/hack/ShadeRequest.java;34;138;138;69;69;1;0;2;24;No
9;storm-rename-hack/src/main/java/org/apache/storm/hack/StormShadeRequest.java;24;89;86;40;17.2;3;0;5;24;No
9;storm-rename-hack/src/main/java/org/apache/storm/hack/StormShadeTransformer.java;20;74;74;37;37;1;0;2;24;No
9;storm-rename-hack/src/main/java/org/apache/storm/hack/relocation/Relocator.java;15;80;80;40;40;1;0;2;24;No
9;storm-rename-hack/src/main/java/org/apache/storm/hack/relocation/SimpleRelocator.java;70;194;194;97;97;1;0;2;24;No
9;examples/storm-starter/src/jvm/storm/starter/bolt/AbstractRankerBolt.java;83;334;2;2;0.5;4;0;4;925;No
9;examples/storm-starter/src/jvm/storm/starter/bolt/RollingCountAggBolt.java;54;232;0;0;0;4;0;4;925;No
9;examples/storm-starter/src/jvm/storm/starter/bolt/RollingCountBolt.java;106;430;2;2;0.5;4;0;4;925;No
9;storm-core/src/jvm/backtype/storm/daemon/DirectoryCleaner.java;131;354;354;177;177;2;0;2;0;No
9;external/storm-solr/src/main/java/org/apache/storm/solr/config/SolrConfig.java;29;44;37;16;12.33;2;0;3;6;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/BasicDRPCTopology.java;55;312;312;78;78;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/BlobStoreAPIWordCountTopology.java;261;1216;1216;304;304;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/ExclamationTopology.java;67;348;348;87;87;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/FastWordCountTopology.java;175;796;794;198;132.33;6;0;6;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/InOrderDeliveryTest.java;154;700;700;175;175;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/ManualDRPC.java;48;753;499;68;33.27;8;0;15;1090;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/MultipleLoggerTopology.java;83;420;420;105;105;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/PrintSampleStream.java;41;232;232;58;58;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/ReachTopology.java;163;784;784;196;196;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/ResourceAwareExampleTopology.java;78;444;434;106;31;8;0;14;1400;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/RollingTopWords.java;80;520;520;130;130;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/SingleJoinExample.java;47;256;256;64;64;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/SkewedRollingTopWords.java;81;528;528;132;132;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/SlidingTupleTsTopology.java;41;248;248;62;62;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/SlidingWindowTopology.java;80;432;432;108;108;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/ThroughputVsLatency.java;409;1748;1738;432;124.14;8;0;14;1129;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/TransactionalGlobalCount.java;151;696;696;174;174;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/TransactionalWords.java;219;984;984;246;246;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/WordCountTopology.java;86;424;424;106;106;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/WordCountTopologyNode.java;101;484;484;121;121;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/AbstractRankerBolt.java;83;440;440;110;110;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/IntermediateRankingsBolt.java;35;232;232;58;58;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/PrinterBolt.java;20;148;148;37;37;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/RollingCountAggBolt.java;54;308;308;77;77;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/RollingCountBolt.java;106;568;568;142;142;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/SingleJoinBolt.java;97;456;456;114;114;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/SlidingWindowSumBolt.java;48;320;320;80;80;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/bolt/TotalRankingsBolt.java;36;236;236;59;59;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/spout/RandomIntegerSpout.java;48;341;328;56;23.43;8;0;14;1240;Yes
9;examples/storm-starter/src/jvm/org/apache/storm/starter/spout/RandomSentenceSpout.java;47;256;256;64;64;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/spout/TwitterSampleSpout.java;145;668;662;164;132.4;5;0;5;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/tools/NthLastModifiedTimeTracker.java;45;280;280;70;70;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/tools/Rankable.java;10;128;128;32;32;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/tools/RankableObjectWithFields.java;106;592;592;148;148;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/tools/Rankings.java;115;624;624;156;156;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/tools/SlidingWindowCounter.java;48;476;476;119;119;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/tools/SlotBasedCounter.java;84;556;507;118;46.09;8;0;11;873;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentKafkaWordCount.java;136;916;916;229;229;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentReach.java;139;624;624;156;156;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/trident/TridentWordCount.java;68;340;340;85;85;4;0;4;819;No
9;examples/storm-starter/src/jvm/org/apache/storm/starter/util/StormRunner.java;31;192;192;48;48;4;0;4;819;No
9;examples/storm-starter/src/jvm/storm/starter/ExclamationTopology.java;67;348;0;0;0;4;0;4;819;No
9;examples/storm-starter/src/jvm/storm/starter/ManualDRPC.java;51;272;0;0;0;4;0;4;819;No
9;examples/storm-starter/src/jvm/storm/starter/PrintSampleStream.java;41;232;0;0;0;4;0;4;819;No
9;examples/storm-starter/src/jvm/storm/starter/SingleJoinExample.java;47;256;0;0;0;4;0;4;819;No
9;examples/storm-starter/src/jvm/storm/starter/TransactionalWords.java;219;984;0;0;0;4;0;4;819;No
9;examples/storm-starter/src/jvm/storm/starter/WordCountTopologyNode.java;101;363;0;0;0;3;0;3;759;No
9;examples/storm-starter/src/jvm/storm/starter/bolt/IntermediateRankingsBolt.java;35;174;0;0;0;3;0;3;759;No
9;examples/storm-starter/src/jvm/storm/starter/bolt/PrinterBolt.java;20;111;0;0;0;3;0;3;759;No
9;examples/storm-starter/src/jvm/storm/starter/bolt/SingleJoinBolt.java;97;342;0;0;0;3;0;3;759;No
9;examples/storm-starter/src/jvm/storm/starter/bolt/TotalRankingsBolt.java;36;177;0;0;0;3;0;3;759;No
9;examples/storm-starter/src/jvm/storm/starter/spout/RandomSentenceSpout.java;47;192;0;0;0;3;0;3;759;No
9;examples/storm-starter/src/jvm/storm/starter/spout/TwitterSampleSpout.java;145;492;0;0;0;3;0;3;759;No
9;examples/storm-starter/src/jvm/storm/starter/tools/NthLastModifiedTimeTracker.java;45;210;0;0;0;3;0;3;759;No
9;examples/storm-starter/src/jvm/storm/starter/tools/Rankable.java;10;96;0;0;0;3;0;3;759;No
9;examples/storm-starter/src/jvm/storm/starter/tools/RankableObjectWithFields.java;106;444;0;0;0;3;0;3;759;No
9;examples/storm-starter/src/jvm/storm/starter/tools/Rankings.java;115;468;0;0;0;3;0;3;759;No
9;examples/storm-starter/src/jvm/storm/starter/tools/SlidingWindowCounter.java;48;357;0;0;0;3;0;3;759;No
9;examples/storm-starter/src/jvm/storm/starter/tools/SlotBasedCounter.java;86;354;0;0;0;3;0;3;759;No
9;examples/storm-starter/src/jvm/storm/starter/trident/TridentReach.java;139;468;0;0;0;3;0;3;759;No
9;examples/storm-starter/src/jvm/storm/starter/trident/TridentWordCount.java;68;255;0;0;0;3;0;3;759;No
9;examples/storm-starter/src/jvm/storm/starter/util/StormRunner.java;31;144;0;0;0;3;0;3;759;No
9;examples/storm-starter/test/jvm/org/apache/storm/starter/bolt/IntermediateRankingsBoltTest.java;116;438;438;146;146;3;0;3;759;No
9;examples/storm-starter/test/jvm/org/apache/storm/starter/bolt/RollingCountBoltTest.java;84;339;339;113;113;3;0;3;759;No
9;examples/storm-starter/test/jvm/org/apache/storm/starter/bolt/TotalRankingsBoltTest.java;117;441;441;147;147;3;0;3;759;No
9;examples/storm-starter/test/jvm/org/apache/storm/starter/tools/NthLastModifiedTimeTrackerTest.java;100;375;375;125;125;3;0;3;759;Yes
9;examples/storm-starter/test/jvm/org/apache/storm/starter/tools/RankableObjectWithFieldsTest.java;211;756;756;252;252;3;0;3;759;No
9;examples/storm-starter/test/jvm/org/apache/storm/starter/tools/RankingsTest.java;306;1104;1104;368;368;3;0;3;759;No
9;examples/storm-starter/test/jvm/org/apache/storm/starter/tools/SlidingWindowCounterTest.java;80;318;318;106;106;3;0;3;759;No
9;examples/storm-starter/test/jvm/org/apache/storm/starter/tools/SlotBasedCounterTest.java;140;543;543;181;181;3;0;3;759;No
9;examples/storm-starter/test/jvm/storm/starter/tools/NthLastModifiedTimeTrackerTest.java;100;375;0;0;0;3;0;3;759;No
9;examples/storm-starter/test/jvm/storm/starter/tools/RankableObjectWithFieldsTest.java;211;756;0;0;0;3;0;3;759;No
9;examples/storm-starter/test/jvm/storm/starter/tools/RankingsTest.java;306;1104;0;0;0;3;0;3;759;No
9;examples/storm-starter/test/jvm/storm/starter/tools/SlidingWindowCounterTest.java;80;318;0;0;0;3;0;3;759;No
9;examples/storm-starter/test/jvm/storm/starter/tools/SlotBasedCounterTest.java;140;543;0;0;0;3;0;3;759;No
9;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/OpaqueTridentEventCount.java;33;42;21;7;7;3;0;3;759;No
9;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/TransactionalTridentEventCount.java;61;54;27;9;9;3;0;3;759;No
