Release;File;Size;LocTouched;LocAdded;MaxLocAdded;AvgLocAdded;Nauth;Nfix;Nr;ChgSetSize;Buggy
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java;125;162;162;162;162.00;1;0;1;18;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java;95;132;131;130;65.50;1;0;2;24;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java;29;108;108;108;108.00;1;0;1;18;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java;312;355;354;353;177.00;1;0;2;28;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java;267;318;312;310;156.00;2;0;2;56;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;295;258;76;76;76.00;1;0;1;18;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java;42;64;63;62;31.50;2;0;2;95;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java;40;62;61;60;30.50;2;0;2;95;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java;295;331;326;321;163.00;2;0;2;95;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java;298;30;22;17;11.00;2;0;2;95;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java;37;109;109;64;36.33;1;0;3;25;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;509;687;626;394;48.15;3;0;13;69;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java;642;878;820;359;68.33;3;0;12;155;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java;119;80;32;20;6.40;2;0;5;61;Yes
3;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java;57;74;74;74;74.00;1;0;1;0;No
3;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java;78;59;59;59;59.00;1;0;1;14;No
3;hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java;409;513;331;222;55.17;2;0;6;78;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java;271;70;23;18;11.50;1;0;2;20;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;699;436;311;92;31.10;2;0;10;86;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java;101;81;64;20;12.80;2;0;5;39;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java;159;143;129;81;21.50;2;0;6;61;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java;255;53;46;39;15.33;2;0;3;119;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java;79;13;11;11;11.00;1;0;1;6;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;25;51;38;25;19.00;1;0;2;22;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java;213;297;285;274;71.25;1;0;4;28;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java;91;189;168;112;33.60;2;0;5;23;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;83;53;36;30;18.00;1;0;2;22;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java;367;468;465;371;116.25;2;0;4;100;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java;267;604;513;298;128.25;1;0;4;17;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java;211;366;353;188;70.60;2;0;5;92;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;245;571;464;289;58.00;1;0;8;30;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java;4;32;32;32;32.00;1;0;1;4;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java;484;790;674;431;56.17;3;0;12;85;No
3;hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilter.java;22;70;70;70;70.00;1;0;1;21;No
3;hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java;52;90;81;72;40.50;1;0;2;37;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java;28;72;64;28;12.80;1;0;5;64;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java;51;52;44;38;22.00;1;0;2;37;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java;8;31;0;0;0.00;1;0;1;21;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java;26;21;18;15;9.00;1;0;2;34;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java;15;32;0;0;0.00;1;0;1;21;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;224;64;50;39;12.50;2;0;4;82;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;71;56;36;19;7.20;1;0;5;64;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java;370;491;445;320;111.25;2;0;4;142;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java;153;40;26;9;4.33;2;0;6;158;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java;38;9;6;4;3.00;1;0;2;38;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;449;651;577;234;144.25;1;0;4;29;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;238;503;414;269;69.00;2;0;6;47;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java;249;391;350;277;58.33;2;0;6;110;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java;318;493;441;352;63.00;2;0;7;118;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java;104;148;142;139;47.33;2;0;3;31;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java;184;332;281;233;70.25;2;0;4;88;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java;13;34;34;34;34.00;1;0;1;6;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java;80;129;75;41;25.00;2;0;3;74;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java;179;234;232;230;116.00;2;0;2;78;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java;70;64;63;35;21.00;2;0;3;33;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java;50;72;71;70;35.50;1;0;2;46;No
3;hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java;4;24;24;24;24.00;1;0;1;16;No
3;hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java;13;26;3;3;3.00;1;0;1;16;No
3;hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java;15;47;47;47;47.00;1;0;1;16;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;356;27;18;11;9.00;2;0;2;20;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java;240;31;25;17;8.33;3;0;3;106;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;134;6;5;5;5.00;1;0;1;17;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;225;138;101;88;33.67;2;0;3;46;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java;46;33;33;33;33.00;1;0;1;17;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java;148;215;182;90;45.50;2;0;4;52;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java;273;94;64;37;21.33;3;0;3;122;Yes
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;324;41;15;15;15.00;1;0;1;0;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;303;161;153;50;25.50;3;0;6;40;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java;13;6;6;6;6.00;1;0;1;4;No
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;432;21;14;14;14.00;1;0;1;18;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;118;110;74;36;18.50;1;0;4;30;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java;44;66;65;64;32.50;2;0;2;95;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java;186;214;211;208;105.50;2;0;2;95;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java;76;5;2;1;1.00;2;0;2;95;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java;19;11;2;2;2.00;1;0;1;5;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java;10;44;44;44;44.00;1;0;1;17;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;83;66;53;27;13.25;2;0;4;67;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;398;37;33;31;16.50;2;0;2;49;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java;124;25;10;7;5.00;2;0;2;44;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java;75;31;19;18;9.50;2;0;2;43;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;161;5;4;4;4.00;1;0;1;38;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;89;42;42;33;21.00;2;0;2;9;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java;27;22;10;10;10.00;1;0;1;30;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java;99;156;156;156;156.00;1;0;1;30;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java;111;183;183;139;91.50;1;0;2;43;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java;15;54;54;54;54.00;1;0;1;30;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java;48;160;160;160;160.00;1;0;1;30;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java;139;225;222;198;55.50;2;0;4;59;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java;33;50;50;50;50.00;1;0;1;30;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java;444;624;624;621;312.00;1;0;2;38;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java;52;34;24;24;24.00;1;0;1;30;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java;62;92;92;92;92.00;1;0;1;30;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java;201;284;284;261;142.00;1;0;2;54;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java;267;371;371;371;371.00;1;0;1;30;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java;30;47;47;47;47.00;1;0;1;30;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java;71;30;17;17;17.00;1;0;1;30;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java;302;370;364;308;91.00;1;0;4;56;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java;223;1225;751;538;150.20;1;0;5;75;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java;32;49;49;46;24.50;1;0;2;43;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SubscribeReconnectCallback.java;61;175;31;26;10.33;1;0;3;39;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java;2;89;89;89;89.00;1;0;1;30;No
3;hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java;9;26;26;26;26.00;1;0;1;30;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java;47;26;20;20;20.00;1;0;1;2;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;245;30;16;6;4.00;3;0;4;116;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java;222;313;293;267;48.83;2;0;6;57;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java;40;69;69;69;69.00;1;0;1;3;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java;209;285;258;207;43.00;3;0;6;151;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java;26;56;56;56;56.00;1;0;1;6;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;182;272;270;240;90.00;2;0;3;26;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;83;4;4;4;4.00;1;0;1;13;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java;105;174;171;166;85.50;2;0;2;24;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;172;67;55;51;27.50;2;0;2;90;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java;143;187;187;166;62.33;2;0;3;18;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java;62;98;97;96;48.50;2;0;2;90;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java;59;84;84;84;84.00;1;0;1;13;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java;83;105;105;105;105.00;1;0;1;13;No
3;hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestCloseSubscription.java;129;306;153;153;76.50;1;0;2;37;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java;30;14;5;5;5.00;1;0;1;6;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java;157;252;233;153;77.67;2;0;3;32;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java;153;9;7;5;3.50;1;0;2;30;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java;58;94;94;94;94.00;1;0;1;0;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;71;5;3;3;3.00;1;0;1;10;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java;71;68;64;60;32.00;2;0;2;31;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java;98;15;12;9;6.00;1;0;2;30;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java;272;319;319;298;106.33;1;0;3;45;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java;107;1177;653;622;217.67;1;0;3;45;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java;32;49;49;49;49.00;1;0;1;24;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/ResubscribeCallback.java;62;100;99;94;49.50;1;0;2;25;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java;113;10;9;9;9.00;1;0;1;24;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java;53;70;70;70;70.00;1;0;1;24;No
3;hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java;400;442;436;431;109.00;2;0;4;135;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;638;128;71;28;17.75;2;0;4;67;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;244;51;43;30;10.75;2;0;4;135;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;51;2;0;0;0.00;1;0;1;1;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java;177;214;214;214;214.00;1;0;1;15;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java;21;79;79;79;79.00;1;0;1;15;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java;5;25;25;25;25.00;1;0;1;15;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java;41;84;84;84;84.00;1;0;1;15;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java;17;34;34;34;34.00;1;0;1;15;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java;16;33;33;33;33.00;1;0;1;15;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java;26;104;104;104;104.00;1;0;1;15;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java;31;172;172;172;172.00;1;0;1;15;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java;30;70;70;70;70.00;1;0;1;15;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java;124;154;154;154;154.00;1;0;1;15;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetaStore.java;61;81;81;81;81.00;1;0;1;15;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreCursor.java;80;98;98;98;98.00;1;0;1;15;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreTable.java;323;341;341;341;341.00;1;0;1;15;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java;40;59;59;59;59.00;1;0;1;15;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java;105;131;131;131;131.00;1;0;1;15;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java;566;676;662;649;165.50;2;0;4;103;No
3;bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java;142;97;22;19;11.00;2;0;2;105;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;87;27;22;20;7.33;3;0;3;105;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java;45;7;4;3;2.00;2;0;2;105;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java;30;55;55;55;55.00;1;0;1;28;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;134;30;24;23;12.00;2;0;2;37;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;111;27;18;14;6.00;3;0;3;114;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;215;31;24;13;6.00;2;0;4;124;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java;233;53;25;15;6.25;2;0;4;123;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java;214;7;4;2;2.00;2;0;2;105;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java;170;4;2;1;1.00;2;0;2;105;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java;73;2;2;2;2.00;1;0;1;28;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java;32;52;52;52;52.00;1;0;1;0;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;234;52;14;9;7.00;2;0;2;78;No
3;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java;158;12;12;12;12.00;1;0;1;7;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java;74;114;114;81;57.00;1;0;2;2;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;248;146;122;111;40.67;2;0;3;30;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java;57;22;9;9;9.00;1;0;1;3;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java;76;12;4;4;4.00;1;0;1;3;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java;319;56;26;26;26.00;1;0;1;3;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java;269;1024;683;333;136.60;2;0;5;96;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;54;5;3;3;3.00;1;0;1;0;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java;44;4;2;1;1.00;1;0;2;6;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java;334;427;402;363;134.00;1;0;3;26;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java;235;385;384;378;192.00;1;0;2;21;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java;70;16;13;7;6.50;1;0;2;21;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java;19;47;46;45;23.00;1;0;2;22;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java;73;104;103;102;51.50;1;0;2;78;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java;58;84;82;80;41.00;2;0;2;79;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java;534;901;751;691;375.50;2;0;2;29;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java;108;140;140;140;140.00;1;0;1;3;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java;800;866;866;866;866.00;1;0;1;3;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java;255;221;214;139;71.33;2;0;3;83;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;128;4;2;2;2.00;1;0;1;11;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;25;4;4;4;4.00;1;0;1;11;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;38;4;2;2;2.00;1;0;1;11;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;62;9;4;4;4.00;1;0;1;11;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;28;2;1;1;1.00;1;0;1;11;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;33;20;19;19;19.00;1;0;1;11;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java;14;35;35;35;35.00;1;0;1;9;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java;19;36;36;36;36.00;1;0;1;9;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java;19;36;36;36;36.00;1;0;1;9;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java;19;36;36;36;36.00;1;0;1;9;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java;12;51;51;51;51.00;1;0;1;21;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java;67;108;108;108;108.00;1;0;1;21;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java;78;5;2;2;2.00;1;0;1;21;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;244;76;62;41;31.00;1;0;2;7;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieThrottleTest.java;102;127;0;0;0.00;1;0;1;7;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java;88;2;1;1;1.00;1;0;1;77;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;220;4;2;2;2.00;1;0;1;77;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java;188;6;3;3;3.00;1;0;1;77;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java;63;4;2;2;2.00;1;0;1;77;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java;161;2;1;1;1.00;1;0;1;77;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java;73;2;1;1;1.00;1;0;1;77;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java;44;4;2;2;2.00;1;0;1;77;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/IndexCorruptionTest.java;131;4;2;2;2.00;1;0;1;77;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java;51;2;1;1;1.00;1;0;1;77;No
3;hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java;24;2;1;1;1.00;1;0;1;77;No
3;hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java;86;16;8;8;8.00;1;0;1;77;No
